first_name,male,female
PANSY,0.0,1.0
PAOLA,0.0,1.0
PARIS,0.5714285714285714,0.42857142857142855
PARKER,1.0,0.0
PARTHENIA,0.0,1.0
PARTICIA,0.0,1.0
PASQUALE,1.0,0.0
PASTY,0.0,1.0
PAT,0.3548387096774194,0.6451612903225805
PATIENCE,0.0,1.0
PATRIA,0.0,1.0
PATRICA,0.0,1.0
PATRICE,0.0,1.0
PATRICIA,0.0037140204271123496,0.9962859795728877
PATRICK,0.9923469387755103,0.007653061224489797
PATRINA,0.0,1.0
PATSY,0.0,1.0
PATTI,0.0,1.0
PATTIE,0.0,1.0
PATTY,0.0,1.0
PAUL,0.9968454258675078,0.003154574132492114
PAULA,0.0,1.0
PAULENE,0.0,1.0
PAULETTA,0.0,1.0
PAULETTE,0.0,1.0
PAULINA,0.0,1.0
PAULINE,0.0,1.0
PAULITA,0.0,1.0
PAZ,0.0,1.0
PEARL,0.0,1.0
PEARLE,0.0,1.0
PEARLENE,0.0,1.0
PEARLIE,0.0,1.0
PEARLINE,0.0,1.0
PEARLY,0.0,1.0
PEDRO,1.0,0.0
PEG,0.0,1.0
PEGGIE,0.0,1.0
PEGGY,0.0,1.0
PEI,0.0,1.0
PENELOPE,0.0,1.0
PENNEY,0.0,1.0
PENNI,0.0,1.0
PENNIE,0.0,1.0
PENNY,0.0,1.0
PERCY,1.0,0.0
PERLA,0.0,1.0
PERRY,0.9607843137254901,0.0392156862745098
PETE,1.0,0.0
PETER,0.9973821989528796,0.002617801047120419
PETRA,0.0,1.0
PETRINA,0.0,1.0
PETRONILA,0.0,1.0
PHEBE,0.0,1.0
PHIL,1.0,0.0
PHILIP,1.0,0.0
PHILLIP,1.0,0.0
PHILLIS,0.0,1.0
PHILOMENA,0.0,1.0
PHOEBE,0.0,1.0
PHUNG,0.0,1.0
PHUONG,0.0,1.0
PHYLICIA,0.0,1.0
PHYLIS,0.0,1.0
PHYLISS,0.0,1.0
PHYLLIS,0.0,1.0
PIA,0.0,1.0
PIEDAD,0.0,1.0
PIERRE,1.0,0.0
PILAR,0.0,1.0
PING,0.0,1.0
PINKIE,0.0,1.0
PIPER,0.0,1.0
POK,0.0,1.0
POLLY,0.0,1.0
PORFIRIO,1.0,0.0
PORSCHE,0.0,1.0
PORSHA,0.0,1.0
PORTER,1.0,0.0
PORTIA,0.0,1.0
PRECIOUS,0.0,1.0
PRESTON,1.0,0.0
PRICILLA,0.0,1.0
PRINCE,1.0,0.0
PRINCESS,0.0,1.0
PRISCILA,0.0,1.0
PRISCILLA,0.0,1.0
PROVIDENCIA,0.0,1.0
PRUDENCE,0.0,1.0
PURA,0.0,1.0
QIANA,0.0,1.0
QUEEN,0.0,1.0
QUEENIE,0.0,1.0
QUENTIN,1.0,0.0
QUIANA,0.0,1.0
QUINCY,1.0,0.0
QUINN,0.8333333333333334,0.16666666666666669
QUINTIN,1.0,0.0
QUINTON,1.0,0.0
QUYEN,0.0,1.0
RACHAEL,0.0,1.0
RACHAL,0.0,1.0
RACHEAL,0.0,1.0
RACHEL,0.0,1.0
RACHELE,0.0,1.0
RACHELL,0.0,1.0
RACHELLE,0.0,1.0
RACQUEL,0.0,1.0
RAE,0.0,1.0
RAEANN,0.0,1.0
RAELENE,0.0,1.0
RAFAEL,1.0,0.0
RAFAELA,0.0,1.0
RAGUEL,0.0,1.0
RAINA,0.0,1.0
RAISA,0.0,1.0
RALEIGH,1.0,0.0
RALPH,1.0,0.0
RAMIRO,1.0,0.0
RAMON,1.0,0.0
RAMONA,0.0,1.0
RAMONITA,0.0,1.0
RANA,0.0,1.0
RANAE,0.0,1.0
RANDA,0.0,1.0
RANDAL,1.0,0.0
RANDALL,1.0,0.0
RANDEE,0.0,1.0
RANDELL,1.0,0.0
RANDI,0.0,1.0
RANDOLPH,1.0,0.0
RANDY,0.9872340425531915,0.01276595744680851
RANEE,0.0,1.0
RAPHAEL,1.0,0.0
RAQUEL,0.0,1.0
RASHAD,1.0,0.0
RASHEEDA,0.0,1.0
RASHIDA,0.0,1.0
RAUL,1.0,0.0
RAVEN,0.0,1.0
RAY,0.9683544303797469,0.03164556962025317
RAYE,0.0,1.0
RAYFORD,1.0,0.0
RAYLENE,0.0,1.0
RAYMON,1.0,0.0
RAYMOND,0.9979550102249489,0.0020449897750511254
RAYMONDE,0.0,1.0
RAYMUNDO,1.0,0.0
RAYNA,0.0,1.0
REA,0.0,1.0
REAGAN,0.0,1.0
REANNA,0.0,1.0
REATHA,0.0,1.0
REBA,0.0,1.0
REBBECA,0.0,1.0
REBBECCA,0.0,1.0
REBECA,0.0,1.0
REBECCA,0.0,1.0
REBECKA,0.0,1.0
REBEKAH,0.0,1.0
REDA,0.0,1.0
REED,1.0,0.0
REENA,0.0,1.0
REFUGIA,0.0,1.0
REFUGIO,0.75,0.25
REGAN,0.0,1.0
REGENA,0.0,1.0
REGENIA,0.0,1.0
REGGIE,1.0,0.0
REGINA,0.0,1.0
REGINALD,1.0,0.0
REGINE,0.0,1.0
REGINIA,0.0,1.0
REID,1.0,0.0
REIKO,0.0,1.0
REINA,0.0,1.0
REINALDO,1.0,0.0
REITA,0.0,1.0
REMA,0.0,1.0
REMEDIOS,0.0,1.0
REMONA,0.0,1.0
RENA,0.0,1.0
RENAE,0.0,1.0
RENALDO,1.0,0.0
RENATA,0.0,1.0
RENATE,0.0,1.0
RENATO,1.0,0.0
RENAY,0.0,1.0
RENDA,0.0,1.0
RENE,0.75,0.25
RENEA,0.0,1.0
RENEE,0.0,1.0
RENETTA,0.0,1.0
RENITA,0.0,1.0
RENNA,0.0,1.0
RESSIE,0.0,1.0
RETA,0.0,1.0
RETHA,0.0,1.0
RETTA,0.0,1.0
REUBEN,1.0,0.0
REVA,0.0,1.0
REX,1.0,0.0
REY,1.0,0.0
REYES,1.0,0.0
REYNA,0.0,1.0
REYNALDA,0.0,1.0
REYNALDO,1.0,0.0
RHEA,0.0,1.0
RHEBA,0.0,1.0
RHETT,1.0,0.0
RHIANNON,0.0,1.0
RHODA,0.0,1.0
RHONA,0.0,1.0
RHONDA,0.0,1.0
RIA,0.0,1.0
RICARDA,0.0,1.0
RICARDO,1.0,0.0
RICH,1.0,0.0
RICHARD,0.9976567076742825,0.0023432923257176337
RICHELLE,0.0,1.0
RICHIE,1.0,0.0
RICK,1.0,0.0
RICKEY,1.0,0.0
RICKI,0.0,1.0
RICKIE,0.9166666666666667,0.08333333333333333
RICKY,1.0,0.0
RICO,1.0,0.0
RIGOBERTO,1.0,0.0
RIKKI,0.0,1.0
RILEY,1.0,0.0
RIMA,0.0,1.0
RINA,0.0,1.0
RISA,0.0,1.0
RITA,0.0,1.0
RIVA,0.0,1.0
RIVKA,0.0,1.0
ROB,1.0,0.0
ROBBI,0.0,1.0
ROBBIE,0.4848484848484849,0.5151515151515151
ROBBIN,0.0,1.0
ROBBY,1.0,0.0
ROBBYN,0.0,1.0
ROBENA,0.0,1.0
ROBERT,0.9974611234528722,0.0025388765471278966
ROBERTA,0.0,1.0
ROBERTO,0.9897959183673469,0.010204081632653062
ROBIN,0.13333333333333333,0.8666666666666667
ROBT,1.0,0.0
ROBYN,0.0,1.0
ROCCO,1.0,0.0
ROCHEL,0.0,1.0
ROCHELL,0.0,1.0
ROCHELLE,0.0,1.0
ROCIO,0.0,1.0
ROCKY,1.0,0.0
ROD,1.0,0.0
RODERICK,1.0,0.0
RODGER,1.0,0.0
RODNEY,1.0,0.0
RODOLFO,1.0,0.0
RODRICK,1.0,0.0
RODRIGO,1.0,0.0
ROGELIO,1.0,0.0
ROGER,1.0,0.0
ROLAND,1.0,0.0
ROLANDA,0.0,1.0
ROLANDE,0.0,1.0
ROLANDO,1.0,0.0
ROLF,1.0,0.0
ROLLAND,1.0,0.0
ROMA,0.0,1.0
ROMAINE,0.0,1.0
ROMAN,1.0,0.0
ROMANA,0.0,1.0
ROMELIA,0.0,1.0
ROMEO,1.0,0.0
ROMONA,0.0,1.0
RON,1.0,0.0
RONA,0.0,1.0
RONALD,0.9972489683631361,0.0027510316368638244
RONDA,0.0,1.0
RONI,0.0,1.0
RONNA,0.0,1.0
RONNI,0.0,1.0
RONNIE,0.9658119658119657,0.03418803418803419
RONNY,1.0,0.0
ROOSEVELT,1.0,0.0
RORY,0.923076923076923,0.07692307692307691
ROSA,0.0,1.0
ROSALBA,0.0,1.0
ROSALEE,0.0,1.0
ROSALIA,0.0,1.0
ROSALIE,0.0,1.0
ROSALINA,0.0,1.0
ROSALIND,0.0,1.0
ROSALINDA,0.0,1.0
ROSALINE,0.0,1.0
ROSALVA,0.0,1.0
ROSALYN,0.0,1.0
ROSAMARIA,0.0,1.0
ROSAMOND,0.0,1.0
ROSANA,0.0,1.0
ROSANN,0.0,1.0
ROSANNA,0.0,1.0
ROSANNE,0.0,1.0
ROSARIA,0.0,1.0
ROSARIO,0.2,0.8
ROSAURA,0.0,1.0
ROSCOE,1.0,0.0
ROSE,0.0,1.0
ROSEANN,0.0,1.0
ROSEANNA,0.0,1.0
ROSEANNE,0.0,1.0
ROSELEE,0.0,1.0
ROSELIA,0.0,1.0
ROSELINE,0.0,1.0
ROSELLA,0.0,1.0
ROSELLE,0.0,1.0
ROSELYN,0.0,1.0
ROSEMARIE,0.0,1.0
ROSEMARY,0.0,1.0
ROSENA,0.0,1.0
ROSENDA,0.0,1.0
ROSENDO,1.0,0.0
ROSETTA,0.0,1.0
ROSETTE,0.0,1.0
ROSIA,0.0,1.0
ROSIE,0.0,1.0
ROSINA,0.0,1.0
ROSIO,0.0,1.0
ROSITA,0.0,1.0
ROSLYN,0.0,1.0
ROSS,1.0,0.0
ROSSANA,0.0,1.0
ROSSIE,0.0,1.0
ROSY,0.0,1.0
ROWENA,0.0,1.0
ROXANA,0.0,1.0
ROXANE,0.0,1.0
ROXANN,0.0,1.0
ROXANNA,0.0,1.0
ROXANNE,0.0,1.0
ROXIE,0.0,1.0
ROXY,0.0,1.0
ROY,0.9963503649635036,0.0036496350364963502
ROYAL,1.0,0.0
ROYCE,0.9411764705882353,0.058823529411764705
ROZANNE,0.0,1.0
ROZELLA,0.0,1.0
RUBEN,1.0,0.0
RUBI,0.0,1.0
RUBIE,0.0,1.0
RUBIN,1.0,0.0
RUBY,0.0,1.0
RUBYE,0.0,1.0
RUDOLF,1.0,0.0
RUDOLPH,1.0,0.0
RUDY,0.9444444444444444,0.05555555555555556
RUEBEN,1.0,0.0
RUFINA,0.0,1.0
RUFUS,1.0,0.0
RUPERT,1.0,0.0
RUSS,1.0,0.0
RUSSEL,1.0,0.0
RUSSELL,0.9955555555555555,0.004444444444444445
RUSTY,1.0,0.0
RUTH,0.0,1.0
RUTHA,0.0,1.0
RUTHANN,0.0,1.0
RUTHANNE,0.0,1.0
RUTHE,0.0,1.0
RUTHIE,0.0,1.0
RYAN,0.9820359281437125,0.017964071856287428
RYANN,0.0,1.0
SABINA,0.0,1.0
SABINE,0.0,1.0
SABRA,0.0,1.0
SABRINA,0.0,1.0
SACHA,0.0,1.0
SACHIKO,0.0,1.0
SADE,0.0,1.0
SADIE,0.0,1.0
SADYE,0.0,1.0
SAGE,0.0,1.0
SAL,1.0,0.0
SALENA,0.0,1.0
SALINA,0.0,1.0
SALLEY,0.0,1.0
SALLIE,0.0,1.0
SALLY,0.0,1.0
SALOME,0.0,1.0
SALVADOR,1.0,0.0
SALVATORE,1.0,0.0
SAM,0.9787234042553191,0.02127659574468085
SAMANTHA,0.0,1.0
SAMARA,0.0,1.0
SAMATHA,0.0,1.0
SAMELLA,0.0,1.0
SAMIRA,0.0,1.0
SAMMIE,0.7058823529411764,0.29411764705882354
SAMMY,0.9615384615384615,0.03846153846153846
SAMUAL,1.0,0.0
SAMUEL,0.996742671009772,0.0032573289902280136
SANA,0.0,1.0
SANDA,0.0,1.0
SANDEE,0.0,1.0
SANDI,0.0,1.0
SANDIE,0.0,1.0
SANDRA,0.0,1.0
SANDY,0.11290322580645161,0.8870967741935485
SANFORD,1.0,0.0
SANG,0.75,0.25
SANJUANA,0.0,1.0
SANJUANITA,0.0,1.0
SANORA,0.0,1.0
SANTA,0.0,1.0
SANTANA,0.0,1.0
SANTIAGO,1.0,0.0
SANTINA,0.0,1.0
SANTO,1.0,0.0
SANTOS,0.8260869565217391,0.1739130434782609
SARA,0.0,1.0
SARAH,0.0,1.0
SARAI,0.0,1.0
SARAN,0.0,1.0
SARI,0.0,1.0
SARINA,0.0,1.0
SARITA,0.0,1.0
SASHA,0.0,1.0
SATURNINA,0.0,1.0
SAU,0.0,1.0
SAUL,1.0,0.0
SAUNDRA,0.0,1.0
SAVANNA,0.0,1.0
SAVANNAH,0.0,1.0
SCARLET,0.0,1.0
SCARLETT,0.0,1.0
SCOT,1.0,0.0
SCOTT,0.9963503649635036,0.0036496350364963502
SCOTTIE,0.875,0.12500000000000003
SCOTTY,1.0,0.0
SEAN,0.9899497487437185,0.010050251256281407
SEASON,0.0,1.0
SEBASTIAN,1.0,0.0
SEBRINA,0.0,1.0
SEE,0.0,1.0
SEEMA,0.0,1.0
SELENA,0.0,1.0
SELENE,0.0,1.0
SELINA,0.0,1.0
SELMA,0.0,1.0
SENA,0.0,1.0
SENAIDA,0.0,1.0
SEPTEMBER,0.0,1.0
SERAFINA,0.0,1.0
SERENA,0.0,1.0
SERGIO,1.0,0.0
SERINA,0.0,1.0
SERITA,0.0,1.0
SETH,1.0,0.0
SETSUKO,0.0,1.0
SEYMOUR,1.0,0.0
SHA,0.0,1.0
SHAD,1.0,0.0
SHAE,0.0,1.0
SHAINA,0.0,1.0
SHAKIA,0.0,1.0
SHAKIRA,0.0,1.0
SHAKITA,0.0,1.0
SHALA,0.0,1.0
SHALANDA,0.0,1.0
SHALON,0.0,1.0
SHALONDA,0.0,1.0
SHAMEKA,0.0,1.0
SHAMIKA,0.0,1.0
SHAN,0.0,1.0
SHANA,0.0,1.0
SHANAE,0.0,1.0
SHANDA,0.0,1.0
SHANDI,0.0,1.0
SHANDRA,0.0,1.0
SHANE,0.9789473684210526,0.021052631578947364
SHANEKA,0.0,1.0
SHANEL,0.0,1.0
SHANELL,0.0,1.0
SHANELLE,0.0,1.0
SHANI,0.0,1.0
SHANICE,0.0,1.0
SHANIKA,0.0,1.0
SHANIQUA,0.0,1.0
SHANITA,0.0,1.0
SHANNA,0.0,1.0
SHANNAN,0.0,1.0
SHANNON,0.18604651162790697,0.8139534883720929
SHANON,0.0,1.0
SHANTA,0.0,1.0
SHANTAE,0.0,1.0
SHANTAY,0.0,1.0
SHANTE,0.0,1.0
SHANTEL,0.0,1.0
SHANTELL,0.0,1.0
SHANTELLE,0.0,1.0
SHANTI,0.0,1.0
SHAQUANA,0.0,1.0
SHAQUITA,0.0,1.0
SHARA,0.0,1.0
SHARAN,0.0,1.0
SHARDA,0.0,1.0
SHAREE,0.0,1.0
SHARELL,0.0,1.0
SHAREN,0.0,1.0
SHARI,0.0,1.0
SHARICE,0.0,1.0
SHARIE,0.0,1.0
SHARIKA,0.0,1.0
SHARILYN,0.0,1.0
SHARITA,0.0,1.0
SHARLA,0.0,1.0
SHARLEEN,0.0,1.0
SHARLENE,0.0,1.0
SHARMAINE,0.0,1.0
SHAROLYN,0.0,1.0
SHARON,0.0,1.0
SHARONDA,0.0,1.0
SHARRI,0.0,1.0
SHARRON,0.0,1.0
SHARYL,0.0,1.0
SHARYN,0.0,1.0
SHASTA,0.0,1.0
SHAUN,0.9512195121951219,0.04878048780487805
SHAUNA,0.0,1.0
SHAUNDA,0.0,1.0
SHAUNNA,0.0,1.0
SHAUNTA,0.0,1.0
SHAUNTE,0.0,1.0
SHAVON,0.0,1.0
SHAVONDA,0.0,1.0
SHAVONNE,0.0,1.0
SHAWANA,0.0,1.0
SHAWANDA,0.0,1.0
SHAWANNA,0.0,1.0
SHAWN,0.8928571428571428,0.10714285714285714
SHAWNA,0.0,1.0
SHAWNDA,0.0,1.0
SHAWNEE,0.0,1.0
SHAWNNA,0.0,1.0
SHAWNTA,0.0,1.0
SHAY,0.0,1.0
SHAYLA,0.0,1.0
SHAYNA,0.0,1.0
SHAYNE,0.8,0.2
SHEA,0.0,1.0
SHEBA,0.0,1.0
SHEENA,0.0,1.0
SHEILA,0.0,1.0
SHEILAH,0.0,1.0
SHELA,0.0,1.0
SHELBA,0.0,1.0
SHELBY,0.3055555555555556,0.6944444444444444
SHELDON,1.0,0.0
SHELIA,0.0,1.0
SHELLA,0.0,1.0
SHELLEY,0.0,1.0
SHELLI,0.0,1.0
SHELLIE,0.0,1.0
SHELLY,0.0,1.0
SHELTON,1.0,0.0
SHEMEKA,0.0,1.0
SHEMIKA,0.0,1.0
SHENA,0.0,1.0
SHENIKA,0.0,1.0
SHENITA,0.0,1.0
SHENNA,0.0,1.0
SHERA,0.0,1.0
SHEREE,0.0,1.0
SHERELL,0.0,1.0
SHERI,0.0,1.0
SHERICE,0.0,1.0
SHERIDAN,0.0,1.0
SHERIE,0.0,1.0
SHERIKA,0.0,1.0
SHERILL,0.0,1.0
SHERILYN,0.0,1.0
SHERISE,0.0,1.0
SHERITA,0.0,1.0
SHERLENE,0.0,1.0
SHERLEY,0.0,1.0
SHERLY,0.0,1.0
SHERLYN,0.0,1.0
SHERMAN,1.0,0.0
SHERON,0.0,1.0
SHERRELL,0.0,1.0
SHERRI,0.0,1.0
SHERRIE,0.0,1.0
SHERRIL,0.0,1.0
SHERRILL,0.0,1.0
SHERRON,0.0,1.0
SHERRY,0.0,1.0
SHERRYL,0.0,1.0
SHERWOOD,1.0,0.0
SHERY,0.0,1.0
SHERYL,0.0,1.0
SHERYLL,0.0,1.0
SHIELA,0.0,1.0
SHILA,0.0,1.0
SHILOH,0.0,1.0
SHIN,0.0,1.0
SHIRA,0.0,1.0
SHIRELY,0.0,1.0
SHIRL,0.0,1.0
SHIRLEE,0.0,1.0
SHIRLEEN,0.0,1.0
SHIRLENE,0.0,1.0
SHIRLEY,0.01026694045174538,0.9897330595482546
SHIRLY,0.0,1.0
SHIZUE,0.0,1.0
SHIZUKO,0.0,1.0
SHON,1.0,0.0
SHONA,0.0,1.0
SHONDA,0.0,1.0
SHONDRA,0.0,1.0
SHONNA,0.0,1.0
SHONTA,0.0,1.0
SHOSHANA,0.0,1.0
SHU,0.0,1.0
SHYLA,0.0,1.0
SIBYL,0.0,1.0
SID,1.0,0.0
SIDNEY,0.9285714285714286,0.07142857142857142
SIERRA,0.0,1.0
SIGNE,0.0,1.0
SIGRID,0.0,1.0
SILAS,1.0,0.0
SILVA,0.0,1.0
SILVANA,0.0,1.0
SILVIA,0.0,1.0
SIMA,0.0,1.0
SIMON,1.0,0.0
SIMONA,0.0,1.0
SIMONE,0.0,1.0
SIMONNE,0.0,1.0
SINA,0.0,1.0
SINDY,0.0,1.0
SIOBHAN,0.0,1.0
SIRENA,0.0,1.0
SIU,0.0,1.0
SIXTA,0.0,1.0
SKYE,0.0,1.0
SLYVIA,0.0,1.0
SO,0.0,1.0
SOCORRO,0.0,1.0
SOFIA,0.0,1.0
SOILA,0.0,1.0
SOL,0.8333333333333334,0.16666666666666669
SOLANGE,0.0,1.0
SOLEDAD,0.0,1.0
SOLOMON,1.0,0.0
SOMER,0.0,1.0
SOMMER,0.0,1.0
SON,0.8571428571428571,0.14285714285714285
SONA,0.0,1.0
SONDRA,0.0,1.0
SONG,0.0,1.0
SONIA,0.0,1.0
SONJA,0.0,1.0
SONNY,1.0,0.0
SONYA,0.0,1.0
SOO,0.0,1.0
SOOK,0.0,1.0
SOON,0.0,1.0
SOPHIA,0.0,1.0
SOPHIE,0.0,1.0
SORAYA,0.0,1.0
SPARKLE,0.0,1.0
SPENCER,1.0,0.0
SPRING,0.0,1.0
STACEE,0.0,1.0
STACEY,0.09821428571428574,0.9017857142857142
STACI,0.0,1.0
STACIA,0.0,1.0
STACIE,0.0,1.0
STACY,0.12318840579710147,0.8768115942028986
STAN,1.0,0.0
STANFORD,1.0,0.0
STANLEY,1.0,0.0
STANTON,1.0,0.0
STAR,0.0,1.0
STARLA,0.0,1.0
STARR,0.0,1.0
STASIA,0.0,1.0
STEFAN,1.0,0.0
STEFANI,0.0,1.0
STEFANIA,0.0,1.0
STEFANIE,0.0,1.0
STEFANY,0.0,1.0
STEFFANIE,0.0,1.0
STELLA,0.0,1.0
STEPANIE,0.0,1.0
STEPHAINE,0.0,1.0
STEPHAN,1.0,0.0
STEPHANE,0.0,1.0
STEPHANI,0.0,1.0
STEPHANIA,0.0,1.0
STEPHANIE,0.0,1.0
STEPHANY,0.0,1.0
STEPHEN,0.9963099630996309,0.0036900369003690036
STEPHENIE,0.0,1.0
STEPHINE,0.0,1.0
STEPHNIE,0.0,1.0
STERLING,1.0,0.0
STEVE,1.0,0.0
STEVEN,0.9974424552429667,0.0025575447570332483
STEVIE,0.7777777777777778,0.22222222222222227
STEWART,1.0,0.0
STORMY,0.0,1.0
STUART,1.0,0.0
SU,0.0,1.0
SUANNE,0.0,1.0
SUDIE,0.0,1.0
SUE,0.0,1.0
SUEANN,0.0,1.0
SUELLEN,0.0,1.0
SUK,0.0,1.0
SULEMA,0.0,1.0
SUMIKO,0.0,1.0
SUMMER,0.0,1.0
SUN,0.0,1.0
SUNDAY,0.0,1.0
SUNG,0.7142857142857142,0.2857142857142857
SUNNI,0.0,1.0
SUNNY,0.0,1.0
SUNSHINE,0.0,1.0
SUSAN,0.0,1.0
SUSANA,0.0,1.0
SUSANN,0.0,1.0
SUSANNA,0.0,1.0
SUSANNAH,0.0,1.0
SUSANNE,0.0,1.0
SUSIE,0.0,1.0
SUSY,0.0,1.0
SUZAN,0.0,1.0
SUZANN,0.0,1.0
SUZANNA,0.0,1.0
SUZANNE,0.0,1.0
SUZETTE,0.0,1.0
SUZI,0.0,1.0
SUZIE,0.0,1.0
SUZY,0.0,1.0
SVETLANA,0.0,1.0
SYBIL,0.0,1.0
SYBLE,0.0,1.0
SYDNEY,0.46666666666666656,0.5333333333333333
SYLVESTER,1.0,0.0
SYLVIA,0.0,1.0
SYLVIE,0.0,1.0
SYNTHIA,0.0,1.0
SYREETA,0.0,1.0
TA,0.0,1.0
TABATHA,0.0,1.0
TABETHA,0.0,1.0
TABITHA,0.0,1.0
TAD,1.0,0.0
TAI,0.0,1.0
TAINA,0.0,1.0
TAISHA,0.0,1.0
TAJUANA,0.0,1.0
TAKAKO,0.0,1.0
TAKISHA,0.0,1.0
TALIA,0.0,1.0
TALISHA,0.0,1.0
TALITHA,0.0,1.0
TAM,0.0,1.0
TAMA,0.0,1.0
TAMALA,0.0,1.0
TAMAR,0.0,1.0
TAMARA,0.0,1.0
TAMATHA,0.0,1.0
TAMBRA,0.0,1.0
TAMEIKA,0.0,1.0
TAMEKA,0.0,1.0
TAMEKIA,0.0,1.0
TAMELA,0.0,1.0
TAMERA,0.0,1.0
TAMESHA,0.0,1.0
TAMI,0.0,1.0
TAMICA,0.0,1.0
TAMIE,0.0,1.0
TAMIKA,0.0,1.0
TAMIKO,0.0,1.0
TAMISHA,0.0,1.0
TAMMARA,0.0,1.0
TAMMERA,0.0,1.0
TAMMI,0.0,1.0
TAMMIE,0.0,1.0
TAMMY,0.0,1.0
TAMRA,0.0,1.0
TANA,0.0,1.0
TANDRA,0.0,1.0
TANDY,0.0,1.0
TANEKA,0.0,1.0
TANESHA,0.0,1.0
TANGELA,0.0,1.0
TANIA,0.0,1.0
TANIKA,0.0,1.0
TANISHA,0.0,1.0
TANJA,0.0,1.0
TANNA,0.0,1.0
TANNER,1.0,0.0
TANYA,0.0,1.0
TARA,0.0,1.0
TARAH,0.0,1.0
TAREN,0.0,1.0
TARI,0.0,1.0
TARRA,0.0,1.0
TARSHA,0.0,1.0
TARYN,0.0,1.0
TASHA,0.0,1.0
TASHIA,0.0,1.0
TASHINA,0.0,1.0
TASIA,0.0,1.0
TATIANA,0.0,1.0
TATUM,0.0,1.0
TATYANA,0.0,1.0
TAUNYA,0.0,1.0
TAWANA,0.0,1.0
TAWANDA,0.0,1.0
TAWANNA,0.0,1.0
TAWNA,0.0,1.0
TAWNY,0.0,1.0
TAWNYA,0.0,1.0
TAYLOR,0.6666666666666666,0.3333333333333333
TAYNA,0.0,1.0
TED,1.0,0.0
TEDDY,1.0,0.0
TEENA,0.0,1.0
TEGAN,0.0,1.0
TEISHA,0.0,1.0
TELMA,0.0,1.0
TEMEKA,0.0,1.0
TEMIKA,0.0,1.0
TEMPIE,0.0,1.0
TEMPLE,0.0,1.0
TENA,0.0,1.0
TENESHA,0.0,1.0
TENISHA,0.0,1.0
TENNIE,0.0,1.0
TENNILLE,0.0,1.0
TEODORA,0.0,1.0
TEODORO,1.0,0.0
TEOFILA,0.0,1.0
TEQUILA,0.0,1.0
TERA,0.0,1.0
TEREASA,0.0,1.0
TERENCE,1.0,0.0
TERESA,0.0,1.0
TERESE,0.0,1.0
TERESIA,0.0,1.0
TERESITA,0.0,1.0
TERESSA,0.0,1.0
TERI,0.0,1.0
TERICA,0.0,1.0
TERINA,0.0,1.0
TERISA,0.0,1.0
TERRA,0.0,1.0
TERRANCE,1.0,0.0
TERRELL,0.9523809523809524,0.04761904761904762
TERRENCE,1.0,0.0
TERRESA,0.0,1.0
TERRI,0.0,1.0
TERRIE,0.0,1.0
TERRILYN,0.0,1.0
TERRY,0.7953964194373401,0.20460358056265984
TESHA,0.0,1.0
TESS,0.0,1.0
TESSA,0.0,1.0
TESSIE,0.0,1.0
THAD,1.0,0.0
THADDEUS,1.0,0.0
THALIA,0.0,1.0
THANH,0.7142857142857142,0.2857142857142857
THAO,0.0,1.0
THEA,0.0,1.0
THEDA,0.0,1.0
THELMA,0.0,1.0
THEO,0.7142857142857142,0.2857142857142857
THEODORA,0.0,1.0
THEODORE,1.0,0.0
THEOLA,0.0,1.0
THERESA,0.0,1.0
THERESE,0.0,1.0
THERESIA,0.0,1.0
THERESSA,0.0,1.0
THERON,1.0,0.0
THERSA,0.0,1.0
THI,0.0,1.0
THOMAS,0.9978308026030368,0.0021691973969631237
THOMASENA,0.0,1.0
THOMASINA,0.0,1.0
THOMASINE,0.0,1.0
THORA,0.0,1.0
THRESA,0.0,1.0
THU,0.0,1.0
THURMAN,1.0,0.0
THUY,0.0,1.0
TIA,0.0,1.0
TIANA,0.0,1.0
TIANNA,0.0,1.0
TIARA,0.0,1.0
TIEN,0.0,1.0
TIERA,0.0,1.0
TIERRA,0.0,1.0
TIESHA,0.0,1.0
TIFANY,0.0,1.0
TIFFANEY,0.0,1.0
TIFFANI,0.0,1.0
TIFFANIE,0.0,1.0
TIFFANY,0.0,1.0
TIFFINY,0.0,1.0
TIJUANA,0.0,1.0
TILDA,0.0,1.0
TILLIE,0.0,1.0
TIM,1.0,0.0
TIMIKA,0.0,1.0
TIMMY,1.0,0.0
TIMOTHY,0.9984399375975039,0.0015600624024961
TINA,0.0,1.0
TINISHA,0.0,1.0
TINY,0.0,1.0
TISA,0.0,1.0
TISH,0.0,1.0
TISHA,0.0,1.0
TITUS,1.0,0.0
TOBI,0.0,1.0
TOBIAS,1.0,0.0
TOBIE,0.0,1.0
TOBY,0.8260869565217391,0.1739130434782609
TOCCARA,0.0,1.0
TOD,1.0,0.0
TODD,1.0,0.0
TOI,0.0,1.0
TOM,1.0,0.0
TOMAS,1.0,0.0
TOMASA,0.0,1.0
TOMEKA,0.0,1.0
TOMI,0.0,1.0
TOMIKA,0.0,1.0
TOMIKO,0.0,1.0
TOMMIE,0.6060606060606061,0.393939393939394
TOMMY,0.9739130434782608,0.026086956521739132
TOMMYE,0.0,1.0
TOMOKO,0.0,1.0
TONA,0.0,1.0
TONDA,0.0,1.0
TONETTE,0.0,1.0
TONEY,1.0,0.0
TONI,0.0,1.0
TONIA,0.0,1.0
TONIE,0.0,1.0
TONISHA,0.0,1.0
